ID,VPL,USERID,DATESSUBMITTED,COMMENTS,GRADER,DATEGRADED,GRADE,MAILED,HIGHLIGHT,NEVALUATIONS,GROUPID,DATA_ENVIO,DATA_AVALIACAO,NOTA
12943,94,34,1682784233,,0,0,,0,0,0,0,2023-04-29 16:03:53,1970-01-01 00:00:00,
12944,88,46,1682784343,,0,0,,0,0,0,0,2023-04-29 16:05:43,1970-01-01 00:00:00,
12946,88,46,1682784393,,0,0,,0,0,0,0,2023-04-29 16:06:33,1970-01-01 00:00:00,
12947,94,34,1682784478,,0,0,,0,0,0,0,2023-04-29 16:07:58,1970-01-01 00:00:00,
12949,94,34,1682784523,,0,0,,0,0,0,0,2023-04-29 16:08:43,1970-01-01 00:00:00,
12950,88,46,1682784607,,0,1682784619,500.000,0,0,1,0,2023-04-29 16:10:07,2023-04-29 16:10:19,5.0
12951,94,34,1682784623,,0,0,,0,0,0,0,2023-04-29 16:10:23,1970-01-01 00:00:00,
12952,94,34,1682784641,,0,0,,0,0,0,0,2023-04-29 16:10:41,1970-01-01 00:00:00,
12953,88,46,1682784682,,0,1682784687,1.000.000,0,0,2,0,2023-04-29 16:11:22,2023-04-29 16:11:27,10.0
12954,94,34,1682784724,,0,0,,0,0,0,0,2023-04-29 16:12:04,1970-01-01 00:00:00,
12955,94,34,1682784740,,0,0,,0,0,0,0,2023-04-29 16:12:20,1970-01-01 00:00:00,
12956,94,34,1682785070,,0,0,,0,0,0,0,2023-04-29 16:17:50,1970-01-01 00:00:00,
12957,94,41,1682785131,,0,0,,0,0,0,0,2023-04-29 16:18:51,1970-01-01 00:00:00,
12958,94,34,1682785497,,0,0,,0,0,0,0,2023-04-29 16:24:57,1970-01-01 00:00:00,
12959,94,34,1682785510,,0,0,,0,0,0,0,2023-04-29 16:25:10,1970-01-01 00:00:00,
12960,94,34,1682785683,,0,0,,0,0,0,0,2023-04-29 16:28:03,1970-01-01 00:00:00,
12961,94,34,1682785736,,0,0,,0,0,0,0,2023-04-29 16:28:56,1970-01-01 00:00:00,
12962,94,41,1682785746,,0,0,,0,0,0,0,2023-04-29 16:29:06,1970-01-01 00:00:00,
12963,94,34,1682785888,,0,0,,0,0,0,0,2023-04-29 16:31:28,1970-01-01 00:00:00,
12964,94,34,1682785939,,0,0,,0,0,0,0,2023-04-29 16:32:19,1970-01-01 00:00:00,
12965,94,34,1682785981,,0,0,,0,0,0,0,2023-04-29 16:33:01,1970-01-01 00:00:00,
12966,94,34,1682786079,,0,0,,0,0,0,0,2023-04-29 16:34:39,1970-01-01 00:00:00,
12967,94,34,1682786118,,0,0,,0,0,0,0,2023-04-29 16:35:18,1970-01-01 00:00:00,
12968,94,34,1682786331,,0,0,,0,0,0,0,2023-04-29 16:38:51,1970-01-01 00:00:00,
12969,94,41,1682786366,,0,1682786383,5.000.000,0,0,1,0,2023-04-29 16:39:26,2023-04-29 16:39:43,50.0
12970,94,41,1682786495,,0,0,,0,0,1,0,2023-04-29 16:41:35,1970-01-01 00:00:00,
12971,94,41,1682786537,,0,1682786544,10.000.000,0,0,2,0,2023-04-29 16:42:17,2023-04-29 16:42:24,100.0
12972,94,34,1682786610,,0,0,,0,0,0,0,2023-04-29 16:43:30,1970-01-01 00:00:00,
12973,94,34,1682786747,,0,0,,0,0,0,0,2023-04-29 16:45:47,1970-01-01 00:00:00,
12974,90,46,1682786772,,0,0,,0,0,0,0,2023-04-29 16:46:12,1970-01-01 00:00:00,
12975,90,46,1682786818,,0,0,,0,0,0,0,2023-04-29 16:46:58,1970-01-01 00:00:00,
12976,94,34,1682786827,,0,0,,0,0,0,0,2023-04-29 16:47:07,1970-01-01 00:00:00,
12978,94,34,1682786880,,0,0,,0,0,0,0,2023-04-29 16:48:00,1970-01-01 00:00:00,
12979,90,46,1682786902,,0,0,,0,0,0,0,2023-04-29 16:48:22,1970-01-01 00:00:00,
12980,90,46,1682787060,,0,0,,0,0,0,0,2023-04-29 16:51:00,1970-01-01 00:00:00,
12981,90,46,1682787099,,0,0,,0,0,0,0,2023-04-29 16:51:39,1970-01-01 00:00:00,
12982,90,46,1682787164,,0,1682787207,1.000.000,0,0,1,0,2023-04-29 16:52:44,2023-04-29 16:53:27,10.0
12983,94,34,1682787231,,0,0,,0,0,0,0,2023-04-29 16:53:51,1970-01-01 00:00:00,
12984,94,34,1682787256,,0,0,,0,0,0,0,2023-04-29 16:54:16,1970-01-01 00:00:00,
12985,94,34,1682787306,,0,1682787328,10.000.000,0,0,1,0,2023-04-29 16:55:06,2023-04-29 16:55:28,100.0
12986,88,49,1682787461,,0,1682787513,500.000,0,0,3,0,2023-04-29 16:57:41,2023-04-29 16:58:33,5.0
12987,88,49,1682787601,,0,0,,0,0,3,0,2023-04-29 17:00:01,1970-01-01 00:00:00,
12988,88,49,1682787637,,0,0,,0,0,3,0,2023-04-29 17:00:37,1970-01-01 00:00:00,
12989,88,49,1682787667,,0,0,,0,0,3,0,2023-04-29 17:01:07,1970-01-01 00:00:00,
12990,88,49,1682787697,,0,0,,0,0,3,0,2023-04-29 17:01:37,1970-01-01 00:00:00,
12991,88,49,1682787782,,0,0,,0,0,3,0,2023-04-29 17:03:02,1970-01-01 00:00:00,
12992,88,49,1682787879,,0,1682787895,500.000,0,0,4,0,2023-04-29 17:04:39,2023-04-29 17:04:55,5.0
12993,88,49,1682787963,,0,1682787984,500.000,0,0,5,0,2023-04-29 17:06:03,2023-04-29 17:06:24,5.0
12994,88,49,1682788013,,0,1682788021,500.000,0,0,6,0,2023-04-29 17:06:53,2023-04-29 17:07:01,5.0
12995,88,49,1682788044,,0,1682788049,500.000,0,0,7,0,2023-04-29 17:07:24,2023-04-29 17:07:29,5.0
13002,76,43,1682789137,,0,0,,0,0,0,0,2023-04-29 17:25:37,1970-01-01 00:00:00,
13003,76,43,1682789263,,0,0,,0,0,0,0,2023-04-29 17:27:43,1970-01-01 00:00:00,
13004,76,43,1682789356,,0,0,,0,0,0,0,2023-04-29 17:29:16,1970-01-01 00:00:00,
13005,76,43,1682789482,,0,0,,0,0,0,0,2023-04-29 17:31:22,1970-01-01 00:00:00,
13006,76,43,1682789721,,0,0,,0,0,0,0,2023-04-29 17:35:21,1970-01-01 00:00:00,
13007,76,43,1682789738,,0,0,,0,0,0,0,2023-04-29 17:35:38,1970-01-01 00:00:00,
13008,76,43,1682789819,,0,0,,0,0,0,0,2023-04-29 17:36:59,1970-01-01 00:00:00,
13009,88,49,1682789947,,0,1682789996,500.000,0,0,8,0,2023-04-29 17:39:07,2023-04-29 17:39:56,5.0
13010,88,49,1682790022,,0,0,,0,0,8,0,2023-04-29 17:40:22,1970-01-01 00:00:00,
13012,88,49,1682790066,,0,1682790069,0,0,0,10,0,2023-04-29 17:41:06,2023-04-29 17:41:09,0.0
13013,88,49,1682790101,,0,1682790105,1.000.000,0,0,11,0,2023-04-29 17:41:41,2023-04-29 17:41:45,10.0
13014,76,43,1682790119,,0,0,,0,0,0,0,2023-04-29 17:41:59,1970-01-01 00:00:00,
13015,76,43,1682790127,,0,1682790196,0,0,0,1,0,2023-04-29 17:42:07,2023-04-29 17:43:16,0.0
13016,91,46,1682790276,,0,0,,0,0,0,0,2023-04-29 17:44:36,1970-01-01 00:00:00,
13017,76,43,1682790313,,0,1682790317,800.000,0,0,2,0,2023-04-29 17:45:13,2023-04-29 17:45:17,8.0
13018,91,46,1682790326,,0,0,,0,0,0,0,2023-04-29 17:45:26,1970-01-01 00:00:00,
13019,91,46,1682790393,,0,0,,0,0,0,0,2023-04-29 17:46:33,1970-01-01 00:00:00,
13020,76,43,1682790405,,0,1682790424,1.000.000,0,0,3,0,2023-04-29 17:46:45,2023-04-29 17:47:04,10.0
13021,91,46,1682790445,,0,0,,0,0,0,0,2023-04-29 17:47:25,1970-01-01 00:00:00,
13022,91,46,1682790545,,0,0,,0,0,0,0,2023-04-29 17:49:05,1970-01-01 00:00:00,
13023,91,46,1682790632,,0,1682790670,500.000,0,0,1,0,2023-04-29 17:50:32,2023-04-29 17:51:10,5.0
13024,91,46,1682790724,,0,1682790728,1.000.000,0,0,2,0,2023-04-29 17:52:04,2023-04-29 17:52:08,10.0
13025,75,43,1682790789,,0,1682790807,8.750.000,0,0,1,0,2023-04-29 17:53:09,2023-04-29 17:53:27,87.5
13026,75,43,1682790850,,0,1682790854,10.000.000,0,0,2,0,2023-04-29 17:54:10,2023-04-29 17:54:14,100.0
13027,90,63,1682791070,,0,0,,0,0,0,0,2023-04-29 17:57:50,1970-01-01 00:00:00,
13029,90,63,1682791109,,0,0,,0,0,0,0,2023-04-29 17:58:29,1970-01-01 00:00:00,
13030,77,43,1682791148,,0,0,,0,0,0,0,2023-04-29 17:59:08,1970-01-01 00:00:00,
13031,77,43,1682791171,,0,0,,0,0,0,0,2023-04-29 17:59:31,1970-01-01 00:00:00,
13032,90,63,1682791204,,0,1682791221,800.000,0,0,1,0,2023-04-29 18:00:04,2023-04-29 18:00:21,8.0
13033,90,63,1682791240,,0,1682791273,800.000,0,0,2,0,2023-04-29 18:00:40,2023-04-29 18:01:13,8.0
13034,90,63,1682791286,,0,1682791289,1.000.000,0,0,3,0,2023-04-29 18:01:26,2023-04-29 18:01:29,10.0
13035,77,43,1682791612,,0,0,,0,0,0,0,2023-04-29 18:06:52,1970-01-01 00:00:00,
13036,77,50,1682792280,,0,0,,0,0,2,0,2023-04-29 18:18:00,1970-01-01 00:00:00,
13038,77,50,1682792323,,0,1682792463,571.000,0,0,3,0,2023-04-29 18:18:43,2023-04-29 18:21:03,5.71
13039,77,43,1682792488,,0,0,,0,0,0,0,2023-04-29 18:21:28,1970-01-01 00:00:00,
13040,77,50,1682792577,,0,0,,0,0,3,0,2023-04-29 18:22:57,1970-01-01 00:00:00,
13041,77,50,1682792593,,0,0,,0,0,3,0,2023-04-29 18:23:13,1970-01-01 00:00:00,
13042,77,50,1682792663,,0,0,,0,0,3,0,2023-04-29 18:24:23,1970-01-01 00:00:00,
13043,77,50,1682792686,,0,0,,0,0,3,0,2023-04-29 18:24:46,1970-01-01 00:00:00,
13044,77,43,1682792697,,0,0,,0,0,0,0,2023-04-29 18:24:57,1970-01-01 00:00:00,
13045,77,43,1682792712,,0,0,,0,0,0,0,2023-04-29 18:25:12,1970-01-01 00:00:00,
13046,87,37,1682792776,,0,0,,0,0,3,0,2023-04-29 18:26:16,1970-01-01 00:00:00,
13047,77,43,1682792793,,0,0,,0,0,0,0,2023-04-29 18:26:33,1970-01-01 00:00:00,
13048,77,50,1682792799,,0,0,,0,0,3,0,2023-04-29 18:26:39,1970-01-01 00:00:00,
13050,77,50,1682792811,,0,1682792832,714.000,0,0,4,0,2023-04-29 18:26:51,2023-04-29 18:27:12,7.14
13052,87,37,1682792823,,0,0,,0,0,3,0,2023-04-29 18:27:03,1970-01-01 00:00:00,
13053,77,43,1682792828,,0,1682792856,714.000,0,0,1,0,2023-04-29 18:27:08,2023-04-29 18:27:36,7.14
13054,87,37,1682792848,,0,0,,0,0,3,0,2023-04-29 18:27:28,1970-01-01 00:00:00,
13055,77,50,1682792908,,0,1682792913,1.000.000,0,0,5,0,2023-04-29 18:28:28,2023-04-29 18:28:33,10.0
13056,87,37,1682792917,,0,1682792936,667.000,0,0,4,0,2023-04-29 18:28:37,2023-04-29 18:28:56,6.67
13057,87,37,1682792987,,0,1682793006,667.000,0,0,5,0,2023-04-29 18:29:47,2023-04-29 18:30:06,6.67
13058,77,43,1682793018,,0,1682793033,1.000.000,0,0,2,0,2023-04-29 18:30:18,2023-04-29 18:30:33,10.0
13059,88,38,1682793107,,0,0,,0,0,0,0,2023-04-29 18:31:47,1970-01-01 00:00:00,
13061,88,38,1682793155,,0,0,,0,0,0,0,2023-04-29 18:32:35,1970-01-01 00:00:00,
13062,88,38,1682793181,,0,1682793201,1.000.000,0,0,1,0,2023-04-29 18:33:01,2023-04-29 18:33:21,10.0
13068,95,50,1682793409,,0,1682793413,8.000.000,0,0,1,0,2023-04-29 18:36:49,2023-04-29 18:36:53,80.0
13069,95,50,1682793433,,0,1682793437,10.000.000,0,0,2,0,2023-04-29 18:37:13,2023-04-29 18:37:17,100.0
13070,88,37,1682793561,,0,0,,0,0,0,0,2023-04-29 18:39:21,1970-01-01 00:00:00,
13072,88,37,1682793635,,0,0,,0,0,0,0,2023-04-29 18:40:35,1970-01-01 00:00:00,
13073,95,43,1682793690,,0,0,,0,0,0,0,2023-04-29 18:41:30,1970-01-01 00:00:00,
13074,88,37,1682793747,,0,0,,0,0,0,0,2023-04-29 18:42:27,1970-01-01 00:00:00,
13077,88,37,1682793801,,0,0,,0,0,0,0,2023-04-29 18:43:21,1970-01-01 00:00:00,
13078,95,43,1682793828,,0,0,,0,0,0,0,2023-04-29 18:43:48,1970-01-01 00:00:00,
13079,95,43,1682793850,,0,1682793874,6.000.000,0,0,1,0,2023-04-29 18:44:10,2023-04-29 18:44:34,60.0
13080,95,43,1682793916,,0,1682793939,8.000.000,0,0,2,0,2023-04-29 18:45:16,2023-04-29 18:45:39,80.0
13082,95,43,1682793982,,0,1682793986,8.000.000,0,0,3,0,2023-04-29 18:46:22,2023-04-29 18:46:26,80.0
13084,95,43,1682794021,,0,1682794034,10.000.000,0,0,4,0,2023-04-29 18:47:01,2023-04-29 18:47:14,100.0
13085,88,37,1682794036,,0,1682794082,500.000,0,0,1,0,2023-04-29 18:47:16,2023-04-29 18:48:02,5.0
13087,94,43,1682794306,,0,0,,0,0,0,0,2023-04-29 18:51:46,1970-01-01 00:00:00,
13088,94,43,1682794335,,0,0,,0,0,0,0,2023-04-29 18:52:15,1970-01-01 00:00:00,
13089,94,43,1682794368,,0,0,,0,0,0,0,2023-04-29 18:52:48,1970-01-01 00:00:00,
13090,88,60,1682794554,,0,0,,0,0,0,0,2023-04-29 18:55:54,1970-01-01 00:00:00,
13091,88,60,1682794568,,0,1682794613,500.000,0,0,1,0,2023-04-29 18:56:08,2023-04-29 18:56:53,5.0
13092,88,37,1682794578,,0,1682794645,500.000,0,0,2,0,2023-04-29 18:56:18,2023-04-29 18:57:25,5.0
13093,88,37,1682794676,,0,1682794699,500.000,0,0,3,0,2023-04-29 18:57:56,2023-04-29 18:58:19,5.0
13094,88,60,1682794694,,0,1682794698,500.000,0,0,2,0,2023-04-29 18:58:14,2023-04-29 18:58:18,5.0
13095,88,60,1682794812,,0,0,,0,0,2,0,2023-04-29 19:00:12,1970-01-01 00:00:00,
13096,88,60,1682794826,,0,0,,0,0,2,0,2023-04-29 19:00:26,1970-01-01 00:00:00,
13097,88,60,1682794936,,0,1682794945,500.000,0,0,3,0,2023-04-29 19:02:16,2023-04-29 19:02:25,5.0
13098,91,63,1682795019,,0,0,,0,0,0,0,2023-04-29 19:03:39,1970-01-01 00:00:00,
13099,91,63,1682795087,,0,0,,0,0,0,0,2023-04-29 19:04:47,1970-01-01 00:00:00,
13100,94,43,1682795141,,0,0,,0,0,0,0,2023-04-29 19:05:41,1970-01-01 00:00:00,
13101,91,43,1682795168,,0,1682795255,500.000,0,0,4,0,2023-04-29 19:06:08,2023-04-29 19:07:35,5.0
13102,91,63,1682795183,,0,0,,0,0,0,0,2023-04-29 19:06:23,1970-01-01 00:00:00,
13106,91,63,1682795281,,0,0,,0,0,0,0,2023-04-29 19:08:01,1970-01-01 00:00:00,
13107,91,43,1682795298,,0,1682795349,750.000,0,0,5,0,2023-04-29 19:08:18,2023-04-29 19:09:09,7.5
13108,91,63,1682795374,,0,0,,0,0,0,0,2023-04-29 19:09:34,1970-01-01 00:00:00,
13109,91,43,1682795389,,0,1682795394,1.000.000,0,0,6,0,2023-04-29 19:09:49,2023-04-29 19:09:54,10.0
13110,91,63,1682795389,,0,0,,0,0,0,0,2023-04-29 19:09:49,1970-01-01 00:00:00,
13111,90,37,1682795403,,0,0,,0,0,0,0,2023-04-29 19:10:03,1970-01-01 00:00:00,
13112,91,63,1682795617,,0,0,,0,0,0,0,2023-04-29 19:13:37,1970-01-01 00:00:00,
13113,91,63,1682795651,,0,0,,0,0,0,0,2023-04-29 19:14:11,1970-01-01 00:00:00,
13114,90,37,1682795673,,0,0,,0,0,0,0,2023-04-29 19:14:33,1970-01-01 00:00:00,
13116,91,63,1682795690,,0,0,,0,0,0,0,2023-04-29 19:14:50,1970-01-01 00:00:00,
13117,90,37,1682795692,,0,0,,0,0,0,0,2023-04-29 19:14:52,1970-01-01 00:00:00,
13119,91,63,1682795743,,0,0,,0,0,0,0,2023-04-29 19:15:43,1970-01-01 00:00:00,
13122,91,63,1682795985,,0,0,,0,0,0,0,2023-04-29 19:19:45,1970-01-01 00:00:00,
13124,91,63,1682796040,,0,0,,0,0,0,0,2023-04-29 19:20:40,1970-01-01 00:00:00,
13125,90,37,1682796262,,0,0,,0,0,0,0,2023-04-29 19:24:22,1970-01-01 00:00:00,
13126,90,37,1682796282,,0,0,,0,0,0,0,2023-04-29 19:24:42,1970-01-01 00:00:00,
13127,90,37,1682796382,,0,0,,0,0,0,0,2023-04-29 19:26:22,1970-01-01 00:00:00,
13128,91,63,1682796432,,0,0,,0,0,0,0,2023-04-29 19:27:12,1970-01-01 00:00:00,
13129,91,63,1682796469,,0,0,,0,0,0,0,2023-04-29 19:27:49,1970-01-01 00:00:00,
13130,88,60,1682796525,,0,0,,0,0,3,0,2023-04-29 19:28:45,1970-01-01 00:00:00,
13131,88,60,1682796573,,0,1682796618,1.000.000,0,0,4,0,2023-04-29 19:29:33,2023-04-29 19:30:18,10.0
13132,91,63,1682796712,,0,0,,0,0,0,0,2023-04-29 19:31:52,1970-01-01 00:00:00,
13134,91,63,1682796765,,0,0,,0,0,0,0,2023-04-29 19:32:45,1970-01-01 00:00:00,
13135,91,63,1682796882,,0,0,,0,0,0,0,2023-04-29 19:34:42,1970-01-01 00:00:00,
13136,91,63,1682796954,,0,1682797005,0,0,0,1,0,2023-04-29 19:35:54,2023-04-29 19:36:45,0.0
13142,94,43,1682798260,,0,0,,0,0,0,0,2023-04-29 19:57:40,1970-01-01 00:00:00,
13143,94,43,1682798314,,0,0,,0,0,0,0,2023-04-29 19:58:34,1970-01-01 00:00:00,
13144,94,43,1682798578,,0,0,,0,0,0,0,2023-04-29 20:02:58,1970-01-01 00:00:00,
13155,94,43,1682798940,,0,0,,0,0,0,0,2023-04-29 20:09:00,1970-01-01 00:00:00,
13168,94,43,1682799880,,0,0,,0,0,0,0,2023-04-29 20:24:40,1970-01-01 00:00:00,
13169,94,43,1682799936,,0,0,,0,0,0,0,2023-04-29 20:25:36,1970-01-01 00:00:00,
13170,94,43,1682800027,,0,1682800044,2.500.000,0,0,1,0,2023-04-29 20:27:07,2023-04-29 20:27:24,25.0
13171,91,63,1682800032,,0,0,,0,0,1,0,2023-04-29 20:27:12,1970-01-01 00:00:00,
13172,94,43,1682800082,,0,1682800102,5.000.000,0,0,2,0,2023-04-29 20:28:02,2023-04-29 20:28:22,50.0
13173,91,63,1682800113,,0,1682800222,0,0,0,2,0,2023-04-29 20:28:33,2023-04-29 20:30:22,0.0
13174,91,63,1682800322,,0,1682800325,250.000,0,0,3,0,2023-04-29 20:32:02,2023-04-29 20:32:05,2.5
13176,91,63,1682800369,,0,1682800372,250.000,0,0,4,0,2023-04-29 20:32:49,2023-04-29 20:32:52,2.5
13177,91,63,1682800405,,0,1682800409,750.000,0,0,5,0,2023-04-29 20:33:25,2023-04-29 20:33:29,7.5
13178,91,63,1682800453,,0,0,,0,0,5,0,2023-04-29 20:34:13,1970-01-01 00:00:00,
13180,91,63,1682800515,,0,0,,0,0,5,0,2023-04-29 20:35:15,1970-01-01 00:00:00,
13181,94,43,1682800589,,0,0,,0,0,2,0,2023-04-29 20:36:29,1970-01-01 00:00:00,
13182,91,63,1682800600,,0,0,,0,0,5,0,2023-04-29 20:36:40,1970-01-01 00:00:00,
13183,91,63,1682800650,,0,0,,0,0,5,0,2023-04-29 20:37:30,1970-01-01 00:00:00,
13185,91,63,1682800706,,0,0,,0,0,5,0,2023-04-29 20:38:26,1970-01-01 00:00:00,
13186,91,63,1682800755,,0,0,,0,0,5,0,2023-04-29 20:39:15,1970-01-01 00:00:00,
13187,90,49,1682800782,,0,0,,0,0,0,0,2023-04-29 20:39:42,1970-01-01 00:00:00,
13188,91,63,1682800791,,0,1682800807,1.000.000,0,0,6,0,2023-04-29 20:39:51,2023-04-29 20:40:07,10.0
13190,90,49,1682800822,,0,0,,0,0,0,0,2023-04-29 20:40:22,1970-01-01 00:00:00,
13192,90,49,1682800865,,0,0,,0,0,0,0,2023-04-29 20:41:05,1970-01-01 00:00:00,
13193,90,49,1682800933,,0,0,,0,0,0,0,2023-04-29 20:42:13,1970-01-01 00:00:00,
13194,90,49,1682800966,,0,0,,0,0,0,0,2023-04-29 20:42:46,1970-01-01 00:00:00,
13195,90,49,1682801038,,0,0,,0,0,0,0,2023-04-29 20:43:58,1970-01-01 00:00:00,
13196,90,49,1682801084,,0,0,,0,0,0,0,2023-04-29 20:44:44,1970-01-01 00:00:00,
13198,90,49,1682801119,,0,0,,0,0,0,0,2023-04-29 20:45:19,1970-01-01 00:00:00,
13199,90,49,1682801303,,0,0,,0,0,0,0,2023-04-29 20:48:23,1970-01-01 00:00:00,
13200,90,49,1682801353,,0,0,,0,0,0,0,2023-04-29 20:49:13,1970-01-01 00:00:00,
13201,94,43,1682801369,,0,1682801372,5.000.000,0,0,3,0,2023-04-29 20:49:29,2023-04-29 20:49:32,50.0
13202,94,43,1682801483,,0,1682801487,7.500.000,0,0,4,0,2023-04-29 20:51:23,2023-04-29 20:51:27,75.0
13203,94,43,1682801562,,0,0,,0,0,4,0,2023-04-29 20:52:42,1970-01-01 00:00:00,
13206,90,49,1682801596,,0,0,,0,0,0,0,2023-04-29 20:53:16,1970-01-01 00:00:00,
13207,94,43,1682801676,,0,0,,0,0,4,0,2023-04-29 20:54:36,1970-01-01 00:00:00,
13208,94,43,1682801683,,0,1682801694,7.500.000,0,0,5,0,2023-04-29 20:54:43,2023-04-29 20:54:54,75.0
13209,90,49,1682801694,,0,0,,0,0,0,0,2023-04-29 20:54:54,1970-01-01 00:00:00,
13212,90,49,1682801740,,0,0,,0,0,0,0,2023-04-29 20:55:40,1970-01-01 00:00:00,
13213,90,49,1682801777,,0,0,,0,0,0,0,2023-04-29 20:56:17,1970-01-01 00:00:00,
13214,90,49,1682801814,,0,0,,0,0,0,0,2023-04-29 20:56:54,1970-01-01 00:00:00,
13215,90,38,1682801842,,0,0,,0,0,0,0,2023-04-29 20:57:22,1970-01-01 00:00:00,
13216,94,43,1682801863,,0,1682801873,7.500.000,0,0,6,0,2023-04-29 20:57:43,2023-04-29 20:57:53,75.0
13217,90,49,1682801871,,0,0,,0,0,0,0,2023-04-29 20:57:51,1970-01-01 00:00:00,
13219,94,43,1682802016,,0,0,,0,0,6,0,2023-04-29 21:00:16,1970-01-01 00:00:00,
13220,90,49,1682802032,,0,0,,0,0,0,0,2023-04-29 21:00:32,1970-01-01 00:00:00,
13221,90,49,1682802081,,0,0,,0,0,0,0,2023-04-29 21:01:21,1970-01-01 00:00:00,
13222,94,43,1682802105,,0,1682802126,7.500.000,0,0,7,0,2023-04-29 21:01:45,2023-04-29 21:02:06,75.0
13223,94,43,1682802154,,0,0,,0,0,7,0,2023-04-29 21:02:34,1970-01-01 00:00:00,
13224,94,43,1682802167,,0,1682802171,7.500.000,0,0,8,0,2023-04-29 21:02:47,2023-04-29 21:02:51,75.0
13225,90,38,1682802745,,0,0,,0,0,0,0,2023-04-29 21:12:25,1970-01-01 00:00:00,
13226,90,38,1682802753,,0,0,,0,0,0,0,2023-04-29 21:12:33,1970-01-01 00:00:00,
13227,90,38,1682802882,,0,0,,0,0,0,0,2023-04-29 21:14:42,1970-01-01 00:00:00,
13228,90,38,1682803004,,0,0,,0,0,0,0,2023-04-29 21:16:44,1970-01-01 00:00:00,
13229,90,38,1682803057,,0,0,,0,0,0,0,2023-04-29 21:17:37,1970-01-01 00:00:00,
13230,90,38,1682803151,,0,0,,0,0,0,0,2023-04-29 21:19:11,1970-01-01 00:00:00,
13231,90,38,1682803162,,0,0,,0,0,0,0,2023-04-29 21:19:22,1970-01-01 00:00:00,
13232,90,38,1682803241,,0,0,,0,0,0,0,2023-04-29 21:20:41,1970-01-01 00:00:00,
13233,90,38,1682803486,,0,0,,0,0,0,0,2023-04-29 21:24:46,1970-01-01 00:00:00,
13234,90,38,1682803578,,0,0,,0,0,0,0,2023-04-29 21:26:18,1970-01-01 00:00:00,
13235,87,52,1682803627,,0,0,,0,0,0,0,2023-04-29 21:27:07,1970-01-01 00:00:00,
13236,90,38,1682803651,,0,0,,0,0,0,0,2023-04-29 21:27:31,1970-01-01 00:00:00,
13237,86,52,1682803725,,0,1682804036,0,0,0,3,0,2023-04-29 21:28:45,2023-04-29 21:33:56,0.0
13238,90,38,1682803809,,0,0,,0,0,0,0,2023-04-29 21:30:09,1970-01-01 00:00:00,
13239,90,38,1682803988,,0,0,,0,0,0,0,2023-04-29 21:33:08,1970-01-01 00:00:00,
13241,90,38,1682804000,,0,1682804021,200.000,0,0,1,0,2023-04-29 21:33:20,2023-04-29 21:33:41,2.0
13245,86,52,1682804057,,0,1682804063,0,0,0,4,0,2023-04-29 21:34:17,2023-04-29 21:34:23,0.0
13249,86,52,1682804168,,0,1682804172,500.000,0,0,5,0,2023-04-29 21:36:08,2023-04-29 21:36:12,5.0
13250,86,52,1682804222,,0,1682804226,500.000,0,0,6,0,2023-04-29 21:37:02,2023-04-29 21:37:06,5.0
13251,86,52,1682804240,,0,1682804243,1.000.000,0,0,7,0,2023-04-29 21:37:20,2023-04-29 21:37:23,10.0
13256,88,37,1682804518,,0,1682804522,1.000.000,0,0,4,0,2023-04-29 21:41:58,2023-04-29 21:42:02,10.0
13257,87,37,1682804604,,0,1682804663,667.000,0,0,6,0,2023-04-29 21:43:24,2023-04-29 21:44:23,6.67
13260,87,52,1682804972,,0,0,,0,0,0,0,2023-04-29 21:49:32,1970-01-01 00:00:00,
13261,87,52,1682805004,,0,0,,0,0,0,0,2023-04-29 21:50:04,1970-01-01 00:00:00,
13263,91,38,1682805032,,0,0,,0,0,0,0,2023-04-29 21:50:32,1970-01-01 00:00:00,
13264,87,52,1682805081,,0,0,,0,0,0,0,2023-04-29 21:51:21,1970-01-01 00:00:00,
13265,87,52,1682805143,,0,0,,0,0,0,0,2023-04-29 21:52:23,1970-01-01 00:00:00,
13266,87,52,1682805173,,0,1682805189,667.000,0,0,1,0,2023-04-29 21:52:53,2023-04-29 21:53:09,6.67
13268,91,38,1682805240,,0,0,,0,0,0,0,2023-04-29 21:54:00,1970-01-01 00:00:00,
13270,87,52,1682805302,,0,1682805312,667.000,0,0,2,0,2023-04-29 21:55:02,2023-04-29 21:55:12,6.67
13272,87,52,1682805411,,0,1682805421,1.000.000,0,0,3,0,2023-04-29 21:56:51,2023-04-29 21:57:01,10.0
13273,90,37,1682805412,,0,0,,0,0,0,0,2023-04-29 21:56:52,1970-01-01 00:00:00,
13275,90,37,1682805700,,0,0,,0,0,0,0,2023-04-29 22:01:40,1970-01-01 00:00:00,
13276,90,37,1682805746,,0,0,,0,0,0,0,2023-04-29 22:02:26,1970-01-01 00:00:00,
13277,88,52,1682805760,,0,1682805767,500.000,0,0,1,0,2023-04-29 22:02:40,2023-04-29 22:02:47,5.0
13280,90,37,1682805872,,0,0,,0,0,0,0,2023-04-29 22:04:32,1970-01-01 00:00:00,
13281,88,52,1682805898,,0,1682805902,1.000.000,0,0,2,0,2023-04-29 22:04:58,2023-04-29 22:05:02,10.0
13282,90,37,1682806035,,0,0,,0,0,0,0,2023-04-29 22:07:15,1970-01-01 00:00:00,
13283,90,37,1682806131,,0,0,,0,0,0,0,2023-04-29 22:08:51,1970-01-01 00:00:00,
